TYPEHUQ,CDD65,CDD30YR,AIA_Zone,KOWNRENT,YEARMADE,YEARMADERANGE,NUMFLRS,ROOFTYPE,NAPTFLRS,STORIES,BEDROOMS,NCOMBATH,OTHROOMS,TOTROOMS,PRKGPLC1,SIZEOFGARAGE,GARGLOC,OVEN,OVENFUEL,OVENCLN,TYPECLN,OUTGRILL,FUELFOOD,NUMFRIG,SIZRFRI1,ICE,TYPERFR2,SIZRFRI2,REFRIGT2,MONRFRI2,SEPFREEZ,NUMFREEZ,UPRTFRZR,SIZFREEZ,FREEZER,DISHWASH,DWASHUSE,CWASHER,TOPFRONT,WASHLOAD,WASHTEMP,RNSETEMP,DRYER,DRYRFUEL,DRYRUSE,TVCOLOR,TVSIZE2,TVTYPE2,CABLESAT2,TVONWD2,TVONWE2,TVSIZE3,TVTYPE3,CABLESAT3,TVONWD3,TVONWE3,NUMPC,TIMEON2,PCPRINT,ELECDEV,FUELHEAT,HEATOTH,HEATROOM,NUMTHERM,FUELH2O,WHEATOTH,ZWHEATAGE,ZWHEATBKT,AIRCOND,DNTAC,CENACHP,MAINTAC,ACROOMS,USECENAC,THERMAINAC,PROTHERMAC,TEMPHOMEAC,TEMPGONEAC,TEMPNITEAC,NUMCFAN,USECFAN,SWIMPOOL,POOL,LGT4,LGT1,NOUTLGTNT,WINDOWS,USENG,USELP,ELWARM,ELCOOL,ELWATER,ELFOOD,UGWARM,UGWATER,UGCOOK,LPOTHER,PELHEAT,PELHOTWA,PELCOOK,PELAC,PGASHEAT,PGASHTWA,PUGCOOK,SPOUSE,NHSLDMEM,AGEHHMEMCAT2,AGEHHMEMCAT3,MONEYPY,TOTSQFT,TOTSQFT_EN,TOTHSQFT,TOTCSQFT,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,TOTALBTU,TOTALBTUCOL,TOTALBTURFG,TOTALBTUOTH,TOTALDOL,TOTALDOLCOL,TOTALDOLWTH,TOTALDOLRFG,TOTALDOLOTH,KAVALNG,PERIODNG,KWH
5,938,1138,3,1,1965,3,21,0,1,0,2,2,2,4,0,0,0,0,0,1,2,0,1,2,3,0,3,1,2,12,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,2,3,5,1,1,1,0,0,0,0,0,1,0,1,1,1,1,4,0,1,1,1,1,1,0,0,0,4,2,0,0,78,73,78,0,0,0,0,4,5,0,30,1,0,0,1,0,0,1,1,1,0,0,0,0,2,2,2,2,0,1,0,0,22,1419,1419,1419,1419,650,0.0,156.791,0.0,128.604,364.605,70587,3280,2690,10787,1456,157,160,129,409,3,5,3985
5,431,591,2,1,1988,5,2,0,2,0,2,1,2,4,0,0,0,0,0,1,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,1,12,1,1,1,2,3,1,5,1,2,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,4,1,1,0,0,0,1,0,0,0,4,1,1,0,0,0,0,1,1,0,0,2,2,0,30,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1454,1454,1454,1454,577,0.0,33.268,0.0,151.345,392.387,78835,651,2961,7676,1556,33,268,151,392,1,1,3308
2,535,785,2,1,1965,3,0,5,0,10,3,1,2,5,1,2,2,0,0,1,2,0,5,1,3,0,0,0,0,0,1,2,1,2,1,1,13,1,1,2,3,3,1,5,1,2,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,5,1,5,0,0,0,1,0,0,0,5,2,1,0,68,68,68,1,1,0,0,0,1,0,41,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,10,1456,1056,1056,1056,626,0.0,29.622,138.148,64.421,393.809,134633,1099,2389,14604,1759,30,138,64,394,2,1,6804
4,888,980,3,2,1934,1,0,5,1,0,2,1,2,4,0,0,0,0,0,1,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,2,2,0,1,1,1,4,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,30,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,4,13,9,23,1504,1504,1504,0,851,0.0,0.0,0.0,311.741,539.259,153763,0,6200,36206,2934,0,420,312,911,3,5,4960
2,188,465,1,1,1957,2,0,5,0,10,3,1,3,6,0,0,0,0,0,1,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,1,13,1,1,2,2,3,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,0,6,1,1,0,0,0,1,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,2,0,41,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,9,2470,2470,1853,1235,380,0.0,8.382,0.0,91.368,280.25,120544,217,2367,13021,1483,8,246,91,338,1,1,2885
2,3383,3300,5,1,2003,7,0,5,0,20,3,2,2,5,1,2,2,0,0,1,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,1,12,1,1,2,2,3,1,1,1,2,3,3,1,2,2,0,0,0,0,0,2,2,1,2,1,0,5,2,1,0,0,0,1,0,0,0,5,3,1,1,72,75,70,3,2,0,0,3,3,1,41,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,2,10,0,24,3500,3100,3100,3100,1487,0.0,910.353,0.0,124.577,452.07,79108,25087,3433,19950,2022,910,194,125,557,1,1,12010
2,697,883,3,1,1980,5,0,5,0,10,2,1,1,3,0,0,0,0,0,1,2,1,5,1,4,1,0,0,0,0,1,1,1,2,1,1,13,1,1,2,2,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,0,3,0,5,0,0,0,1,0,1,1,3,3,1,0,72,72,72,1,4,0,0,2,3,0,30,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,14,1768,1768,1768,884,1106,153.573,78.864,189.984,141.963,541.616,38279,2730,4913,18745,1106,79,190,142,542,0,0,11219
2,1412,1257,3,1,1966,3,0,6,0,10,3,2,3,6,0,0,0,1,5,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,5,1,4,1,1,1,1,1,1,1,1,2,2,3,2,1,1,3,0,6,1,5,0,0,0,1,0,0,1,6,3,1,1,70,70,70,2,1,0,0,4,4,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,2,16,0,19,2132,2132,1066,1066,1205,53.634,145.964,290.535,100.334,614.534,102982,2999,2062,12628,2686,146,291,100,615,0,0,7257
2,463,2005,4,1,1979,4,0,5,0,10,3,2,4,7,1,2,2,0,0,1,2,1,1,1,3,0,0,0,0,0,1,1,1,1,2,1,13,1,1,2,2,3,1,5,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,41,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,2,16,0,11,3102,2702,1544,0,603,0.0,0.0,0.0,91.546,511.454,42360,0,2603,17079,903,0,77,92,542,1,1,5025
1,475,491,2,1,1978,4,0,6,0,10,2,1,4,6,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,13,1,1,2,2,2,1,5,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,1,3,0,6,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,50,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,18,0,6,1208,1208,1208,403,952,0.0,20.776,279.159,106.849,545.216,91690,357,1839,9381,2420,21,279,107,545,0,0,4801
4,1559,1478,4,2,1982,5,0,5,1,0,1,1,3,4,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,4,1,1,1,0,0,1,0,0,0,4,3,1,1,70,70,70,2,3,0,0,2,3,0,30,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,12,909,909,909,909,241,87.336,52.127,0.0,35.165,66.379,16874,1765,1191,2248,321,52,80,35,66,3,5,2392
2,873,990,3,1,1969,3,0,5,0,20,4,2,4,8,1,2,2,0,0,1,2,0,5,1,4,0,0,0,0,0,1,1,1,2,2,1,13,1,1,4,2,3,1,5,1,2,2,1,1,2,2,0,0,0,0,0,2,2,2,2,3,0,1,1,3,0,0,1,1,0,0,1,8,3,1,0,70,70,70,3,2,0,0,5,1,0,42,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,5,9,3,24,4828,4428,369,2956,2013,76.385,368.369,0.0,121.431,1446.814,223360,6154,2029,24173,5720,368,1333,121,1447,0,0,9857
5,1358,1367,4,2,1976,4,2,0,1,0,2,2,2,4,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,7,6,5,747,747,0,187,535,0.0,24.986,0.0,84.725,425.36,31154,637,2159,10841,974,25,439,85,425,0,0,3997
5,2460,2925,5,2,1960,3,2,0,1,0,1,1,3,4,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,1,2,1,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,5,0,4,1,5,1,0,0,1,0,0,1,4,3,1,0,72,72,72,1,1,0,0,3,3,0,20,1,0,1,1,1,0,0,0,1,0,2,2,0,2,0,0,2,0,1,0,0,8,717,717,717,717,1578,289.71,235.223,246.058,161.19,645.819,47081,6483,4443,21388,1617,235,246,161,685,3,5,12747
1,498,818,1,2,1970,4,0,3,0,10,4,1,2,6,0,0,0,0,0,0,0,1,2,2,3,0,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,1,1,0,1,2,0,0,0,0,0,0,0,0,2,1,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,42,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,518,518,518,0,830,0.0,0.0,0.0,212.677,617.323,172695,0,9248,32247,1996,0,62,213,712,1,1,10578
2,3570,3633,5,1,1999,6,0,5,0,10,4,2,3,7,1,2,2,0,0,1,1,0,1,2,4,1,22,4,2,12,0,0,0,0,0,1,20,1,1,4,2,2,1,1,1,3,2,2,1,2,2,1,1,1,1,1,1,0,1,1,1,0,7,2,1,0,0,0,1,0,0,0,7,3,0,0,72,72,72,4,3,1,1,3,2,1,42,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,3,10,4,23,2000,1600,1600,1600,2690,0.0,898.534,0.0,378.084,1413.382,108942,24749,10414,53063,3409,899,246,378,1705,1,1,21715
2,938,986,3,1,1945,1,0,5,0,10,2,1,4,6,0,0,0,0,0,1,2,0,1,2,3,1,22,3,2,12,1,1,1,2,2,1,12,1,1,1,2,2,1,1,1,3,2,1,1,2,2,2,1,0,1,1,0,0,0,0,1,0,5,1,1,0,0,0,1,0,0,1,5,3,1,0,72,72,72,1,1,0,0,0,0,0,41,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,7,2975,2975,1481,938,720,0.0,76.676,0.0,196.405,446.919,90146,2090,5354,17364,1740,77,189,196,522,1,1,5752
2,1406,1531,3,1,1960,3,0,5,0,10,2,1,3,5,0,0,0,0,0,0,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,1,12,1,1,3,2,3,1,5,1,4,2,4,1,4,2,2,1,1,1,1,1,0,0,1,5,0,5,0,5,0,0,0,1,0,0,1,5,2,1,0,68,70,70,3,3,0,0,2,2,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,10,1274,1274,1274,1274,2243,552.971,250.176,294.755,157.869,987.228,81192,9056,5715,35736,2243,250,295,158,987,0,0,23796
2,2653,2444,5,1,2007,8,0,5,0,20,6,4,5,11,1,2,2,0,0,1,2,1,2,2,4,1,21,3,2,12,1,1,2,2,2,1,13,1,1,4,2,2,1,2,1,9,1,2,2,5,5,1,2,2,4,4,5,2,1,2,5,0,11,2,2,0,0,0,1,0,1,0,11,3,1,1,72,72,69,7,3,0,0,6,4,1,50,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,6,7,4,14,5172,4772,4772,4772,3354,167.924,1270.505,0.0,213.987,1701.584,146836,43200,7276,68364,4051,1271,493,214,1905,3,5,33424
2,1071,1113,3,1,1936,1,0,5,0,20,3,2,5,8,0,0,0,1,5,1,2,1,1,1,3,1,0,0,0,0,1,1,2,1,1,1,13,1,1,3,3,3,1,1,1,6,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,0,5,1,1,0,0,0,1,0,0,0,5,1,1,0,0,0,0,2,3,1,1,0,3,2,42,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,2,14,0,9,2885,2885,1272,1272,2652,0.0,121.492,0.0,278.355,2252.153,193459,2505,5740,73610,4959,121,569,278,2943,1,1,16027
2,1707,1761,4,1,2003,7,0,5,0,20,3,2,3,6,1,2,2,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,13,1,1,2,2,2,1,5,2,4,1,1,1,3,3,1,1,1,3,4,1,0,1,2,5,0,6,0,1,0,0,0,1,0,0,0,6,3,1,0,78,78,78,6,3,0,0,6,0,0,41,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,3,12,5,23,2852,2452,2452,2452,2621,539.062,704.713,0.0,201.921,1175.304,128931,23725,6798,46992,3105,705,239,202,1264,1,1,25861
2,568,775,2,1,1980,5,0,3,0,10,3,1,4,7,1,1,2,0,0,1,2,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,1,5,1,2,3,1,0,1,2,0,0,0,0,0,1,0,1,1,5,0,4,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,2,0,30,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,2,6,0,12,1596,1346,769,385,1196,386.897,44.017,203.507,56.227,505.353,65862,2424,3096,27829,1196,44,204,56,505,0,0,19303
2,1675,1516,4,1,1989,5,0,5,0,20,3,2,4,7,1,1,2,0,0,0,0,1,5,1,5,1,0,0,0,0,1,1,2,2,1,1,30,1,1,3,2,2,1,5,1,5,2,4,0,3,3,2,1,0,2,1,1,0,3,1,1,0,7,1,1,0,0,0,1,0,0,0,7,3,1,0,68,68,70,6,3,0,0,1,2,1,50,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,4,9,2,11,1961,1711,1711,1711,1650,0.0,281.57,0.0,142.809,1225.62,141055,8398,4260,36557,2832,282,494,143,1226,1,1,14424
2,429,571,2,2,1938,1,0,5,0,10,4,1,4,8,1,1,2,0,0,1,2,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,1,5,1,3,1,1,0,1,3,1,1,0,1,1,0,0,0,2,1,0,8,1,1,0,1,0,1,0,0,0,8,2,1,0,70,70,70,0,0,0,0,0,0,1,41,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,3,11,5,5,2470,2220,2220,1331,931,0.0,50.007,0.0,68.916,812.078,124951,1470,2026,23875,1976,50,173,69,812,1,1,8022
2,3245,3349,5,1,1955,2,0,5,0,10,2,1,2,4,0,0,0,0,0,1,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,3,1,30,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,14,1254,1254,1254,627,1889,369.797,270.979,351.612,259.6,637.012,40013,5740,5499,13493,1889,271,352,260,637,0,0,11727
5,4294,4070,5,2,1988,5,2,0,1,0,2,2,2,4,0,0,0,0,0,1,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,1,4,1,1,1,0,0,0,0,0,0,0,1,1,0,41,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,2,14,0,6,1312,1312,0,1312,1391,0.0,449.759,398.489,233.15,309.602,39862,12889,6681,8872,1391,450,398,233,310,0,0,11683
2,692,841,2,1,1980,5,0,6,0,10,4,1,5,9,1,2,2,0,0,1,2,1,5,1,3,0,0,0,0,0,1,1,2,2,1,1,12,1,1,2,2,3,1,5,1,2,1,1,1,1,1,0,0,0,0,0,1,0,1,1,5,0,9,1,5,0,0,0,1,0,1,0,6,1,1,1,0,0,0,2,3,0,0,3,3,0,30,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,13,3596,3196,3196,2633,1096,362.087,50.41,110.726,42.609,530.168,45615,2098,1773,22065,1096,50,111,43,530,0,0,13369
2,1424,1644,3,1,1985,5,0,5,0,20,4,2,3,7,1,2,2,1,5,1,2,0,1,2,3,0,22,3,2,12,1,1,1,2,1,1,12,1,1,2,2,3,1,5,2,2,2,3,2,1,1,0,0,0,0,0,1,0,1,2,1,0,7,2,1,0,0,0,1,0,0,1,4,1,1,1,0,0,0,7,1,0,0,1,1,0,41,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,2,13,0,21,5336,4936,4936,3469,861,0.0,141.97,0.0,105.828,613.203,109762,6048,4508,37170,1841,142,245,106,761,1,1,10750
2,416,773,2,1,1920,1,0,6,0,20,4,2,4,8,0,0,0,0,0,1,2,0,5,1,4,0,0,0,0,0,1,1,2,2,1,0,0,1,1,2,3,3,1,2,2,2,1,2,2,1,2,0,0,0,0,0,1,0,1,1,2,0,4,1,2,0,0,0,1,0,0,0,4,3,1,0,75,80,75,2,1,0,0,2,1,1,41,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,11,2591,2591,1533,1057,1196,0.0,65.193,0.0,176.208,954.599,133054,1647,4452,26354,3024,65,110,176,995,0,0,8856
2,3562,3232,5,1,1986,5,0,2,0,10,3,2,4,7,1,2,2,0,0,1,1,1,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,1,5,1,2,1,1,2,3,3,0,0,0,0,0,2,3,1,1,5,0,3,1,5,0,0,0,1,0,1,0,3,3,1,1,70,60,68,5,2,1,0,3,0,2,60,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,4,10,10,1,2738,2338,1002,1002,2070,132.015,377.319,346.475,186.52,1027.67,57294,10444,5163,28444,2070,377,346,187,1028,0,0,16792
5,4423,4047,5,2,1985,5,1,0,1,0,1,1,2,3,0,0,0,0,0,0,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,5,1,2,1,2,0,1,1,0,0,0,0,0,1,0,0,1,5,0,2,0,5,0,0,0,1,0,0,0,3,2,0,0,75,75,75,2,3,0,0,1,1,0,20,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,4,0,9,617,617,411,617,914,66.281,214.264,217.643,92.761,323.051,25621,6006,2600,9056,914,214,218,93,323,0,0,7509
3,535,658,1,1,2003,7,0,6,0,10,3,2,3,6,1,2,2,0,0,1,2,1,5,2,4,0,22,3,1,9,1,1,2,1,2,1,13,1,1,3,3,3,1,5,1,2,2,1,2,2,2,0,0,0,0,0,1,0,1,1,1,0,6,1,1,0,0,0,1,0,0,0,6,2,1,1,70,74,70,1,1,0,0,5,3,0,30,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,2,6,0,18,3498,3098,3098,3098,852,0.0,106.431,0.0,151.385,594.184,78613,2944,4188,16438,1370,106,96,151,594,1,1,6908
2,483,698,1,1,1920,1,0,6,0,20,3,2,4,7,1,1,1,0,0,1,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,20,1,1,2,2,3,1,1,1,2,2,1,0,1,1,0,0,0,0,0,2,2,2,2,1,0,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,0,50,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,7,0,10,2626,2376,1144,0,593,0.0,0.0,0.0,143.362,449.492,93994,0,3842,20836,1329,0,137,143,532,1,1,4657
2,371,673,2,1,1998,6,0,5,0,10,3,2,4,7,1,2,2,0,0,1,1,1,5,2,4,1,3,1,2,12,1,1,1,3,2,1,30,1,2,3,2,2,1,5,1,4,3,1,0,4,4,2,1,0,1,1,3,1,1,1,1,0,7,1,1,0,0,0,1,0,0,0,7,3,1,1,74,70,74,5,3,0,0,2,1,1,30,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,2,13,0,21,2841,2441,2441,2441,888,0.0,60.37,0.0,118.567,709.062,131233,2274,4466,30981,2186,60,330,119,766,1,1,9803
3,307,521,1,1,1984,5,0,5,0,10,3,2,3,6,1,2,2,0,0,1,2,0,2,1,3,0,0,0,0,0,1,1,1,1,1,0,0,1,1,3,2,3,1,2,1,3,1,1,0,3,2,1,1,0,1,1,0,0,0,1,3,0,6,1,5,0,0,0,1,0,0,0,6,1,1,0,0,0,0,1,2,0,0,2,2,1,41,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,7,4170,3770,1880,1880,890,0.0,25.441,233.429,104.463,526.667,116165,625,2567,18893,2296,25,233,104,644,0,0,6409
2,439,675,1,1,1952,2,0,6,0,20,4,1,3,7,0,0,0,0,0,0,0,1,2,2,4,1,22,3,2,12,1,1,2,2,2,1,30,1,1,3,3,3,1,5,1,2,1,1,0,3,3,0,0,0,0,0,2,5,1,1,5,0,4,1,5,0,0,0,1,0,1,1,4,3,1,0,69,69,69,1,2,0,0,1,2,1,42,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,3,10,4,10,3248,3248,1224,1224,2988,543.921,69.605,466.746,255.255,1652.473,182732,2846,10437,84787,4148,70,467,255,1982,0,0,35809
5,1001,988,3,1,1988,5,2,0,1,0,2,1,3,5,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,11,1,1,2,2,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,1,0,0,0,1,0,0,1,5,1,1,0,0,0,0,2,1,0,0,0,2,0,30,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,11,677,677,677,677,1016,0.0,68.038,0.0,229.98,717.982,70115,1270,4293,15361,1801,68,274,230,748,1,1,5559
5,4955,4719,5,2,1990,6,2,0,1,0,2,2,3,5,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,20,1,1,2,3,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,1,5,0,0,0,1,0,0,0,5,3,1,1,74,80,70,1,1,0,0,2,0,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,6,847,847,847,847,1260,150.398,453.603,177.592,102.712,375.695,40077,14428,3267,11950,1260,454,178,103,376,0,0,11746
2,779,1014,3,1,1978,4,0,6,0,20,5,2,3,8,1,2,2,0,0,1,2,0,5,1,3,1,0,0,0,0,0,0,0,0,0,1,13,1,1,2,3,3,1,5,1,3,1,1,1,2,2,1,1,1,1,2,1,0,1,1,5,0,8,1,5,0,0,0,1,0,1,1,8,1,1,1,0,0,0,3,2,0,0,0,2,0,50,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,2,16,0,16,4396,3996,2792,2792,1530,417.622,93.687,278.785,87.082,652.824,44994,2755,2561,19198,1530,94,279,87,653,0,0,13187
2,729,879,3,1,1977,4,0,2,0,20,3,2,5,8,0,0,0,0,0,0,0,1,5,1,4,0,0,0,0,0,0,0,0,0,0,1,13,1,1,3,3,3,1,5,1,6,1,1,2,2,2,2,2,2,3,3,2,1,1,2,5,0,7,2,5,0,0,0,1,0,1,1,7,3,1,0,76,81,76,5,2,0,0,2,0,0,60,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,3,13,6,24,3382,3382,2095,2095,3096,625.006,220.277,477.436,119.719,1653.562,133470,8211,4463,61637,3582,220,477,120,1654,0,0,33823
2,1709,1592,4,1,1989,5,0,5,0,10,3,2,2,5,0,0,0,0,0,0,0,0,5,1,4,1,0,0,0,0,1,1,2,1,2,1,30,1,1,2,3,3,1,5,3,2,1,1,0,2,1,0,0,0,0,0,1,0,1,2,1,0,5,1,1,0,0,0,1,0,0,0,5,3,1,0,67,67,67,4,3,0,0,3,0,0,30,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,2,6,0,12,1232,1232,1232,1232,786,0.0,169.109,0.0,96.437,520.454,67053,5848,3335,17997,1300,169,209,96,520,3,5,7966
2,1484,1648,3,1,1964,3,0,5,0,10,3,1,5,8,1,1,2,0,0,1,2,1,5,1,4,1,0,0,0,0,0,0,0,0,0,1,13,1,1,3,3,3,1,5,1,4,2,2,2,2,1,2,1,2,1,1,1,0,1,1,1,0,7,1,1,0,0,0,1,0,0,1,7,3,1,1,73,75,70,1,1,0,0,0,2,0,41,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,2,8,0,22,2436,2186,1776,1776,819,37.666,191.53,0.0,86.795,503.009,107669,7585,3437,19920,1849,192,254,87,503,1,1,9506
3,897,1133,3,2,2006,8,0,5,0,20,3,3,4,7,1,2,2,0,0,1,1,1,5,2,2,1,3,1,2,2,0,0,0,0,0,1,13,1,2,2,3,3,1,1,1,3,2,1,1,1,1,2,1,1,1,1,2,1,1,2,5,0,7,1,5,0,0,0,1,0,0,0,7,3,1,0,72,75,72,1,3,0,0,2,3,1,30,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,2,3,0,19,2640,2240,2240,2240,57,15.282,7.849,9.9,3.479,20.49,42415,322,143,40918,525,8,10,3,488,1,1,685
2,608,862,2,1,1961,3,0,5,0,10,3,2,6,9,0,0,0,0,0,1,2,1,5,1,3,0,0,0,0,0,1,1,1,2,1,0,0,1,1,2,2,3,1,5,2,2,1,1,1,2,2,0,0,0,0,0,2,1,2,1,3,0,9,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,4,0,41,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,4,0,14,2632,2632,2632,146,1224,0.0,21.74,0.0,161.26,1041.0,126235,350,2598,16773,3149,22,340,161,1041,0,0,5780
3,1192,1163,4,1,1960,3,0,5,0,10,1,1,1,2,0,0,0,1,5,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,30,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,8,667,667,334,0,450,121.719,0.0,134.548,81.337,112.396,15589,0,2818,3894,450,0,135,81,112,0,0,4569
